receipt_no,trx_date,product_name,qty,subtotal,payment_method
DOM-VAR-202604-1717,"2026-04-24 14:41:00","Scottish Latte",3,74500,QRIS
DOM-VAR-202604-1718,"2026-04-17 16:18:00","Roti Bakar",3,46000,QRIS
DOM-VAR-202604-1718,"2026-04-17 16:18:00","Lychee Tea",2,39000,QRIS
DOM-VAR-202604-1719,"2026-04-21 17:12:00",Muppet,2,59000,CASH
DOM-VAR-202604-1720,"2026-04-06 18:15:00","Taro Latte With Egg Pudding",3,74500,DEBIT
DOM-VAR-202604-1720,"2026-04-06 18:15:00","Sub's Choice",3,81500,DEBIT
DOM-VAR-202604-1721,"2026-04-28 09:13:00","Cheese Croquette Balls",3,58500,DEBIT
DOM-VAR-202604-1721,"2026-04-28 09:13:00","Ham Spaghetti Brulee",3,88500,DEBIT
DOM-VAR-202604-1722,"2026-04-17 11:36:00","Chick N' Matah Rice",2,54500,CASH
DOM-VAR-202604-1722,"2026-04-17 11:36:00","Beef Aglio Olio",2,49500,CASH
DOM-VAR-202604-1723,"2026-04-13 13:54:00","Spaghetti Carbonara",3,81500,DEBIT
DOM-VAR-202604-1723,"2026-04-13 13:54:00","Kampoeng Fried Rice",2,49500,DEBIT
DOM-VAR-202604-1724,"2026-04-24 21:14:00",Americano,1,15500,QRIS
DOM-VAR-202604-1725,"2026-04-14 17:11:00","DOMS Wings",3,69000,QRIS
DOM-VAR-202604-1725,"2026-04-14 17:11:00","Choco Loco",3,74500,QRIS
DOM-VAR-202604-1726,"2026-04-08 16:42:00","Kopi Latte",2,39000,CASH
DOM-VAR-202604-1727,"2026-04-02 19:27:00","Tropical Punch",2,48500,DEBIT
DOM-VAR-202604-1728,"2026-04-24 10:31:00","Pisang Gorengnya DOM",2,40000,QRIS
DOM-VAR-202604-1729,"2026-04-02 21:09:00","Espresso On The Rock",3,58500,DEBIT
DOM-VAR-202604-1729,"2026-04-02 21:09:00","DOM's Original",3,58500,DEBIT
DOM-VAR-202604-1730,"2026-04-10 17:31:00","Choco Loco",1,25000,DEBIT
DOM-VAR-202604-1731,"2026-04-06 21:39:00","Matcha Green Tea",1,29500,CASH
DOM-VAR-202604-1731,"2026-04-06 21:39:00","Pisang Gorengnya DOM",1,20000,CASH
DOM-VAR-202604-1732,"2026-04-28 18:14:00","Taro Latte With Egg Pudding",3,74500,CASH
DOM-VAR-202604-1733,"2026-04-05 20:04:00",Americano,2,31000,DEBIT
DOM-VAR-202604-1734,"2026-04-27 15:27:00","Kopi Latte",1,19500,CASH
DOM-VAR-202604-1735,"2026-04-25 10:34:00","Double Shaken Espresso",2,45000,QRIS
DOM-VAR-202604-1736,"2026-04-22 19:19:00",Saltovino,2,52000,CASH
DOM-VAR-202604-1736,"2026-04-22 19:19:00","Bang Nana Yoghurt",3,92000,CASH
DOM-VAR-202604-1737,"2026-04-13 09:04:00","Tropical Punch",1,24500,DEBIT
DOM-VAR-202604-1738,"2026-04-17 18:11:00","Violet Kalamansi",1,22000,QRIS
DOM-VAR-202604-1739,"2026-04-14 16:57:00","Scottish Latte",2,49500,DEBIT
DOM-VAR-202604-1739,"2026-04-14 16:57:00","Hazelnut Latte",2,49500,DEBIT
DOM-VAR-202604-1740,"2026-04-21 09:56:00","Salted Egg Pop Chicken",2,69500,DEBIT
DOM-VAR-202604-1741,"2026-04-21 18:54:00","Espresso On The Rock",3,58500,QRIS
DOM-VAR-202604-1742,"2026-04-12 21:07:00",Saltovino,2,52000,DEBIT
DOM-VAR-202604-1743,"2026-04-27 20:16:00","Sub's Choice",2,54500,QRIS
DOM-VAR-202604-1744,"2026-04-15 13:27:00","Matcha Green Tea",3,88500,QRIS
DOM-VAR-202604-1745,"2026-04-02 14:04:00","Kopi Latte",2,39000,DEBIT
DOM-VAR-202604-1746,"2026-04-09 14:24:00","Sub's Choice",2,54500,CASH
DOM-VAR-202604-1747,"2026-04-13 15:27:00","Roti Bakar",2,31000,DEBIT
DOM-VAR-202604-1747,"2026-04-13 15:27:00","DOMS Wings",2,46000,DEBIT
DOM-VAR-202604-1748,"2026-04-10 16:59:00","Hazelnut Latte",3,74500,QRIS
DOM-VAR-202604-1749,"2026-04-27 15:42:00","Chick N' Matah Rice",3,81500,QRIS
DOM-VAR-202604-1750,"2026-04-13 12:32:00","Berry Berry Good!",3,88500,DEBIT
DOM-VAR-202604-1750,"2026-04-13 12:32:00","Hazelnut Latte",1,25000,DEBIT
DOM-VAR-202604-1751,"2026-04-05 16:00:00","Mr. P! Nuts",3,90000,CASH
DOM-VAR-202604-1751,"2026-04-05 16:00:00","Bang Nana Yoghurt",3,92000,CASH
DOM-VAR-202604-1752,"2026-04-14 11:29:00","Lemon Tea",2,39000,DEBIT
DOM-VAR-202604-1753,"2026-04-10 10:28:00","Sunset Sangria",1,24500,QRIS
DOM-VAR-202604-1753,"2026-04-10 10:28:00","Lemon Tea",1,19500,QRIS
DOM-VAR-202604-1754,"2026-04-08 21:41:00","Sub's Choice",1,27500,DEBIT
DOM-VAR-202604-1755,"2026-04-14 19:36:00","Lychee Tea",1,19500,DEBIT
DOM-VAR-202604-1755,"2026-04-14 19:36:00","Salted Caramel Macchiato",3,85000,DEBIT
DOM-VAR-202604-1756,"2026-04-06 17:55:00","Bloody Mary",2,48500,DEBIT
DOM-VAR-202604-1757,"2026-04-15 20:03:00","Mr. P! Nuts",2,60000,QRIS
DOM-VAR-202604-1757,"2026-04-15 20:03:00","Pisang Gorengnya DOM",1,20000,QRIS
DOM-VAR-202604-1758,"2026-04-16 18:14:00","Cheese Croquette Balls",3,58500,DEBIT
DOM-VAR-202604-1758,"2026-04-16 18:14:00","Kopi Latte",2,39000,DEBIT
DOM-VAR-202604-1759,"2026-04-03 12:10:00","Spaghetti Carbonara",3,81500,CASH
DOM-VAR-202604-1759,"2026-04-03 12:10:00",Lotus,3,88500,CASH
DOM-VAR-202604-1760,"2026-04-22 14:08:00","Tropical Punch",2,48500,DEBIT
DOM-VAR-202604-1761,"2026-04-09 17:30:00","Berry Berry Good!",3,88500,CASH
DOM-VAR-202604-1762,"2026-04-28 16:10:00","Taro Latte With Egg Pudding",3,74500,DEBIT
DOM-VAR-202604-1762,"2026-04-28 16:10:00","Berry Berry Good!",2,59000,DEBIT
DOM-VAR-202604-1763,"2026-04-09 19:39:00","Berry Berry Good!",1,29500,CASH
DOM-VAR-202604-1764,"2026-04-08 19:47:00","Churro Bites",1,19500,CASH
DOM-VAR-202604-1764,"2026-04-08 19:47:00","Ham Spaghetti Brulee",1,29500,CASH
DOM-VAR-202604-1765,"2026-04-26 11:42:00","Salted Caramel Macchiato",1,28500,CASH
DOM-VAR-202604-1766,"2026-04-11 09:40:00","Kampoeng Fried Rice",3,74500,QRIS
DOM-VAR-202604-1766,"2026-04-11 09:40:00","Kampoeng Fried Rice",1,25000,QRIS
DOM-VAR-202604-1767,"2026-04-27 14:03:00","Kampoeng Fried Rice",2,49500,DEBIT
DOM-VAR-202604-1767,"2026-04-27 14:03:00","Berry Berry Good!",3,88500,DEBIT
DOM-VAR-202604-1768,"2026-04-02 20:26:00","Beef Aglio Olio",3,74500,DEBIT
DOM-VAR-202604-1769,"2026-04-15 21:01:00","Spaghetti Bolognese",1,25000,QRIS
DOM-VAR-202604-1769,"2026-04-15 21:01:00","Mr. P! Nuts",1,30000,QRIS
DOM-VAR-202604-1770,"2026-04-19 11:44:00","Violet Kalamansi",1,22000,DEBIT
DOM-VAR-202604-1770,"2026-04-19 11:44:00","Churro Bites",3,58500,DEBIT
DOM-VAR-202604-1771,"2026-04-15 20:27:00",Saltovino,2,52000,CASH
DOM-VAR-202604-1771,"2026-04-15 20:27:00","Violet Kalamansi",3,65500,CASH
DOM-VAR-202604-1772,"2026-04-22 19:20:00","Mr. P! Nuts",2,60000,DEBIT
DOM-VAR-202604-1772,"2026-04-22 19:20:00","Choco Loco",2,49500,DEBIT
DOM-VAR-202604-1773,"2026-04-20 15:59:00","Violet Kalamansi",1,22000,DEBIT
DOM-VAR-202604-1774,"2026-04-22 21:16:00","Tropical Punch",1,24500,QRIS
DOM-VAR-202604-1774,"2026-04-22 21:16:00","Pisang Gorengnya DOM",3,60000,QRIS
DOM-VAR-202604-1775,"2026-04-11 10:13:00","Oriental Fried Rice",1,25000,CASH
DOM-VAR-202604-1776,"2026-04-17 17:08:00","Espresso On The Rock",3,58500,CASH
DOM-VAR-202605-1777,"2026-05-08 21:34:00","Kopi Latte",3,198000,DEBIT
DOM-VAR-202605-1778,"2026-05-25 17:11:00","Mr. P! Nuts",1,102000,QRIS
DOM-VAR-202605-1779,"2026-05-01 11:06:00","Candy Cane",2,204000,DEBIT
DOM-VAR-202605-1780,"2026-05-04 21:01:00","Spaghetti Bolognese",2,168000,CASH
DOM-VAR-202605-1781,"2026-05-18 21:54:00","DOMS Wings",1,78000,CASH
DOM-VAR-202605-1781,"2026-05-18 21:54:00","Churro Bites",1,66000,CASH
DOM-VAR-202605-1782,"2026-05-19 09:11:00","Ham Spaghetti Brulee",2,200000,DEBIT
DOM-VAR-202605-1783,"2026-05-15 13:50:00","Sub's Choice",1,92000,DEBIT
DOM-VAR-202605-1784,"2026-05-17 21:37:00","Cheese Croquette Balls",1,66000,CASH
DOM-VAR-202605-1784,"2026-05-17 21:37:00","Spaghetti Bolognese",3,252000,CASH
DOM-VAR-202605-1785,"2026-05-22 20:18:00","Churro Bites",1,66000,QRIS
DOM-VAR-202605-1785,"2026-05-22 20:18:00","DOM's Original",2,132000,QRIS
DOM-VAR-202605-1786,"2026-05-23 14:17:00","Scottish Latte",1,84000,CASH
DOM-VAR-202605-1786,"2026-05-23 14:17:00","Kopi Latte",1,66000,CASH
DOM-VAR-202605-1787,"2026-05-06 16:54:00",Muppet,1,100000,CASH
DOM-VAR-202605-1788,"2026-05-25 14:18:00","Mayo Karaage Rice",2,208000,CASH
DOM-VAR-202605-1789,"2026-05-15 20:16:00",Muppet,1,100000,CASH
DOM-VAR-202605-1790,"2026-05-18 20:31:00","Choco Loco",2,168000,DEBIT
DOM-VAR-202605-1791,"2026-05-16 09:27:00","Oriental Fried Rice",2,168000,QRIS
DOM-VAR-202605-1792,"2026-05-23 16:45:00","Hazelnut Latte",2,168000,CASH
DOM-VAR-202605-1793,"2026-05-18 18:55:00","Sub's Choice",3,276000,QRIS
DOM-VAR-202605-1793,"2026-05-18 18:55:00",Muppet,2,200000,QRIS
DOM-VAR-202605-1794,"2026-05-20 19:47:00","Taro Latte With Egg Pudding",3,252000,CASH
DOM-VAR-202605-1795,"2026-05-12 18:43:00","Taro Latte With Egg Pudding",1,84000,DEBIT
DOM-VAR-202605-1795,"2026-05-12 18:43:00","Double Shaken Espresso",3,228000,DEBIT
DOM-VAR-202605-1796,"2026-05-01 19:29:00","Salted Egg Pop Chicken",1,118000,QRIS
DOM-VAR-202605-1796,"2026-05-01 19:29:00","Matcha Green Tea",1,100000,QRIS
DOM-VAR-202605-1797,"2026-05-01 16:17:00",Chocolate,1,72000,QRIS
DOM-VAR-202605-1797,"2026-05-01 16:17:00",Saltovino,3,264000,QRIS
DOM-VAR-202605-1798,"2026-05-24 09:10:00","Espresso On The Rock",3,198000,CASH
DOM-VAR-202605-1798,"2026-05-24 09:10:00","Strawberry Tea",3,198000,CASH
DOM-VAR-202605-1799,"2026-05-18 19:42:00","Beef Aglio Olio",3,252000,CASH
DOM-VAR-202605-1800,"2026-05-01 13:56:00","Sunset Sangria",3,246000,DEBIT
DOM-VAR-202605-1800,"2026-05-01 13:56:00","Salted Caramel Macchiato",3,288000,DEBIT
DOM-VAR-202605-1801,"2026-05-22 21:56:00","Candy Cane",3,306000,CASH
DOM-VAR-202605-1802,"2026-05-22 20:29:00",Lotus,1,100000,DEBIT
DOM-VAR-202605-1802,"2026-05-22 20:29:00","Ham Spaghetti Brulee",1,100000,DEBIT
DOM-VAR-202605-1803,"2026-05-19 20:29:00","Mr. P! Nuts",3,306000,DEBIT
DOM-VAR-202605-1804,"2026-05-21 10:10:00","Salted Egg Pop Chicken",3,354000,CASH
DOM-VAR-202605-1805,"2026-05-25 17:55:00","Spaghetti Carbonara",1,92000,CASH
DOM-VAR-202605-1806,"2026-05-23 16:36:00","French Fries & Sausage",1,66000,QRIS
DOM-VAR-202605-1807,"2026-05-08 10:19:00","Caramel Latte",1,84000,QRIS
DOM-VAR-202605-1807,"2026-05-08 10:19:00","Sub's Choice",1,92000,QRIS
DOM-VAR-202605-1808,"2026-05-19 15:17:00","Sub's Choice",1,92000,QRIS
DOM-VAR-202605-1809,"2026-05-20 14:16:00","Spaghetti Bolognese",3,252000,QRIS
DOM-VAR-202605-1810,"2026-05-15 09:40:00","Candy Cane",1,102000,CASH
DOM-VAR-202605-1811,"2026-05-22 15:29:00","DOMS Wings",1,78000,CASH
DOM-VAR-202605-1811,"2026-05-22 15:29:00","DOM's Original",3,198000,CASH
DOM-VAR-202605-1812,"2026-05-18 18:21:00","Cheese Croquette Balls",3,198000,DEBIT
DOM-VAR-202605-1813,"2026-05-08 13:07:00",Lotus,2,200000,CASH
DOM-VAR-202605-1814,"2026-05-14 12:05:00","Double Shaken Espresso",2,152000,QRIS
DOM-VAR-202605-1815,"2026-05-01 11:58:00","DOM's Original",1,66000,QRIS
DOM-VAR-202605-1815,"2026-05-01 11:58:00",Muppet,1,100000,QRIS
DOM-VAR-202605-1816,"2026-05-26 09:56:00","Salted Caramel Macchiato",3,288000,QRIS
DOM-VAR-202605-1816,"2026-05-26 09:56:00","Spaghetti Carbonara",2,184000,QRIS
DOM-VAR-202605-1817,"2026-05-16 14:56:00","Bang Nana Yoghurt",3,312000,DEBIT
DOM-VAR-202605-1817,"2026-05-16 14:56:00","Bang Nana Yoghurt",1,104000,DEBIT
DOM-VAR-202605-1818,"2026-05-26 14:18:00","Scottish Latte",2,168000,DEBIT
DOM-VAR-202605-1819,"2026-05-23 14:24:00","Taro Latte With Egg Pudding",1,84000,CASH
DOM-VAR-202605-1819,"2026-05-23 14:24:00","Caramel Latte",2,168000,CASH
DOM-VAR-202605-1820,"2026-05-01 16:29:00","Al Fresco Nachos",1,78000,DEBIT
DOM-VAR-202605-1820,"2026-05-01 16:29:00","DOMS Wings",2,156000,DEBIT
DOM-VAR-202605-1821,"2026-05-19 19:39:00","Red Velvet",3,222000,DEBIT
DOM-VAR-202605-1821,"2026-05-19 19:39:00",Chocolate,2,144000,DEBIT
DOM-VAR-202605-1822,"2026-05-10 16:16:00","Sub's Choice",1,92000,DEBIT
DOM-VAR-202605-1822,"2026-05-10 16:16:00","Lemon Tea",2,132000,DEBIT
DOM-VAR-202605-1823,"2026-05-26 20:53:00","Lychee Tea",1,66000,DEBIT
DOM-VAR-202605-1824,"2026-05-02 12:55:00","Candy Cane",1,102000,CASH
DOM-VAR-202605-1825,"2026-05-12 17:28:00","Beef Aglio Olio",2,168000,QRIS
DOM-VAR-202605-1826,"2026-05-09 15:58:00","Cheese Croquette Balls",2,132000,DEBIT
DOM-VAR-202605-1826,"2026-05-09 15:58:00","Ham Spaghetti Brulee",1,100000,DEBIT
DOM-VAR-202605-1827,"2026-05-22 15:29:00","Bloody Mary",2,164000,CASH
DOM-VAR-202605-1827,"2026-05-22 15:29:00","Oriental Fried Rice",2,168000,CASH
DOM-VAR-202605-1828,"2026-05-13 18:37:00","Salted Caramel Macchiato",3,288000,CASH
DOM-VAR-202605-1829,"2026-05-19 20:39:00","Beef Aglio Olio",3,252000,CASH
DOM-VAR-202605-1830,"2026-05-20 20:19:00","Roti Bakar",2,104000,DEBIT
DOM-VAR-202605-1830,"2026-05-20 20:19:00","Mr. P! Nuts",3,306000,DEBIT
DOM-VAR-202605-1831,"2026-05-15 19:11:00","Hazelnut Latte",3,252000,CASH
DOM-VAR-202605-1831,"2026-05-15 19:11:00","Candy Cane",3,306000,CASH
DOM-VAR-202605-1832,"2026-05-15 19:44:00","Salted Caramel Macchiato",1,96000,DEBIT
DOM-VAR-202605-1832,"2026-05-15 19:44:00","Choco Loco",1,84000,DEBIT
DOM-VAR-202605-1833,"2026-05-22 12:52:00",Lotus,2,200000,QRIS
DOM-VAR-202605-1834,"2026-05-03 11:17:00","Tropical Punch",1,82000,DEBIT
DOM-VAR-202605-1835,"2026-05-26 14:55:00","Caramel Latte",2,168000,CASH
DOM-VAR-202605-1835,"2026-05-26 14:55:00","Red Velvet",2,148000,CASH
DOM-VAR-202605-1836,"2026-05-10 21:21:00","Mayo Karaage Rice",3,312000,DEBIT
DOM-VAR-202605-1836,"2026-05-10 21:21:00",Americano,3,156000,DEBIT
DOM-VAR-202605-1837,"2026-05-02 17:05:00","Violet Kalamansi",2,148000,CASH
DOM-VAR-202605-1838,"2026-05-23 18:19:00",Saltovino,3,264000,DEBIT
DOM-VAR-202605-1838,"2026-05-23 18:19:00","DOM's Original",3,198000,DEBIT
DOM-VAR-202605-1839,"2026-05-20 19:09:00","Churro Bites",3,198000,DEBIT
DOM-VAR-202605-1840,"2026-05-25 13:18:00","Bloody Mary",1,82000,CASH
DOM-VAR-202605-1841,"2026-05-06 14:49:00","Kampoeng Fried Rice",1,84000,CASH
DOM-VAR-202605-1842,"2026-05-07 10:42:00","Chick N' Matah Rice",3,276000,CASH
DOM-VAR-202605-1843,"2026-05-01 20:42:00","Sunset Sangria",2,164000,DEBIT
DOM-VAR-202605-1843,"2026-05-01 20:42:00","Cheese Croquette Balls",2,132000,DEBIT
DOM-VAR-202605-1844,"2026-05-20 16:26:00","Espresso On The Rock",3,198000,QRIS
DOM-VAR-202605-1845,"2026-05-12 15:33:00","Sunset Sangria",3,246000,QRIS
DOM-VAR-202605-1846,"2026-05-24 16:08:00","DOM's Original",2,132000,DEBIT
DOM-VAR-202605-1846,"2026-05-24 16:08:00","Lemon Tea",2,132000,DEBIT
DOM-VAR-202605-1847,"2026-05-07 14:57:00","Espresso On The Rock",2,132000,DEBIT
DOM-VAR-202605-1848,"2026-05-21 19:29:00","Kampoeng Fried Rice",2,168000,QRIS
DOM-VAR-202605-1848,"2026-05-21 19:29:00","Candy Cane",2,204000,QRIS
DOM-VAR-202605-1849,"2026-05-20 17:04:00","Salted Egg Pop Chicken",2,236000,QRIS
DOM-VAR-202605-1850,"2026-05-16 20:30:00",Chocolate,1,72000,DEBIT
DOM-VAR-202605-1850,"2026-05-16 20:30:00","Double Shaken Espresso",3,228000,DEBIT
DOM-VAR-202605-1851,"2026-05-02 20:55:00","Double Shaken Espresso",2,152000,CASH
DOM-VAR-202605-1851,"2026-05-02 20:55:00","Scottish Latte",3,252000,CASH
DOM-VAR-202605-1852,"2026-05-09 17:46:00","French Fries & Sausage",1,66000,DEBIT
DOM-VAR-202605-1852,"2026-05-09 17:46:00","DOMS Wings",3,234000,DEBIT
DOM-VAR-202605-1853,"2026-05-02 13:48:00","Bloody Mary",3,246000,CASH
DOM-VAR-202605-1853,"2026-05-02 13:48:00",Americano,1,52000,CASH
DOM-VAR-202605-1854,"2026-05-06 20:26:00","Chick N' Matah Rice",1,92000,QRIS
DOM-VAR-202605-1854,"2026-05-06 20:26:00","Mayo Karaage Rice",2,208000,QRIS
DOM-VAR-202605-1855,"2026-05-20 19:26:00","Berry Berry Good!",2,200000,DEBIT
DOM-VAR-202605-1855,"2026-05-20 19:26:00","Bang Nana Yoghurt",2,208000,DEBIT
DOM-VAR-202605-1856,"2026-05-27 15:12:00","Caramel Latte",1,84000,DEBIT
DOM-VAR-202605-1856,"2026-05-27 15:12:00","DOMS Wings",2,156000,DEBIT
DOM-VAR-202605-1857,"2026-05-12 19:06:00","Matcha Green Tea",3,300000,DEBIT
DOM-VAR-202605-1857,"2026-05-12 19:06:00","Pisang Gorengnya DOM",1,68000,DEBIT
DOM-VAR-202605-1858,"2026-05-23 13:36:00","Double Shaken Espresso",2,152000,CASH
DOM-VAR-202605-1858,"2026-05-23 13:36:00","Choco Loco",1,84000,CASH
DOM-VAR-202605-1859,"2026-05-23 20:59:00","Caramel Latte",1,84000,QRIS
DOM-VAR-202605-1859,"2026-05-23 20:59:00","Lychee Tea",3,198000,QRIS
DOM-VAR-202605-1860,"2026-05-07 16:57:00","Lemon Tea",2,132000,CASH
DOM-VAR-202605-1861,"2026-05-24 18:07:00",Lotus,1,100000,DEBIT
DOM-VAR-202605-1861,"2026-05-24 18:07:00","Pisang Gorengnya DOM",2,136000,DEBIT
DOM-VAR-202605-1862,"2026-05-19 16:48:00",Lotus,2,200000,DEBIT
DOM-VAR-202605-1863,"2026-05-17 15:19:00","Roti Bakar",3,156000,DEBIT
DOM-VAR-202605-1863,"2026-05-17 15:19:00","Violet Kalamansi",2,148000,DEBIT
DOM-VAR-202605-1864,"2026-05-23 12:02:00","Violet Kalamansi",1,74000,DEBIT
DOM-VAR-202605-1864,"2026-05-23 12:02:00","DOMS Wings",2,156000,DEBIT
DOM-VAR-202605-1865,"2026-05-07 21:48:00","Al Fresco Nachos",1,78000,CASH
DOM-VAR-202605-1866,"2026-05-12 14:25:00","Bang Nana Yoghurt",3,312000,CASH
DOM-VAR-202605-1867,"2026-05-09 09:00:00",Saltovino,1,88000,DEBIT
DOM-VAR-202605-1867,"2026-05-09 09:00:00","Strawberry Tea",3,198000,DEBIT
DOM-VAR-202605-1868,"2026-05-19 18:07:00","Chick N' Matah Rice",1,92000,DEBIT
DOM-VAR-202605-1868,"2026-05-19 18:07:00","Beef Aglio Olio",1,84000,DEBIT
DOM-VAR-202605-1869,"2026-05-22 09:02:00","Lychee Tea",2,132000,QRIS
DOM-VAR-202605-1869,"2026-05-22 09:02:00",Muppet,2,200000,QRIS
DOM-VAR-202605-1870,"2026-05-04 13:02:00","Spaghetti Bolognese",3,252000,DEBIT
DOM-VAR-202605-1871,"2026-05-19 09:52:00","DOM's Original",1,66000,CASH
DOM-VAR-202605-1871,"2026-05-19 09:52:00","Lemon Tea",2,132000,CASH
DOM-VAR-202605-1872,"2026-05-28 12:04:00",Americano,1,52000,DEBIT
DOM-VAR-202605-1872,"2026-05-28 12:04:00","Spaghetti Carbonara",2,184000,DEBIT
DOM-VAR-202605-1873,"2026-05-06 11:44:00","Scottish Latte",3,252000,DEBIT
DOM-VAR-202605-1873,"2026-05-06 11:44:00","Taro Latte With Egg Pudding",3,252000,DEBIT
DOM-VAR-202605-1874,"2026-05-04 16:08:00","DOMS Wings",3,234000,CASH
DOM-VAR-202605-1874,"2026-05-04 16:08:00","Sub's Choice",2,184000,CASH
DOM-VAR-202605-1875,"2026-05-20 11:25:00","Tropical Punch",1,82000,CASH
DOM-VAR-202605-1876,"2026-05-26 14:56:00","Chick N' Matah Rice",2,184000,QRIS
DOM-VAR-202605-1876,"2026-05-26 14:56:00","Oriental Fried Rice",3,252000,QRIS
DOM-VAR-202605-1877,"2026-05-15 10:09:00","Violet Kalamansi",2,148000,CASH
DOM-VAR-202605-1877,"2026-05-15 10:09:00","Candy Cane",3,306000,CASH
DOM-VAR-202605-1878,"2026-05-01 11:23:00","Oriental Fried Rice",3,252000,QRIS
DOM-VAR-202605-1879,"2026-05-15 15:10:00","Pisang Gorengnya DOM",2,136000,QRIS
DOM-VAR-202605-1880,"2026-05-16 19:10:00","Matcha Green Tea",3,300000,QRIS
DOM-VAR-202605-1880,"2026-05-16 19:10:00","Al Fresco Nachos",2,156000,QRIS
DOM-VAR-202605-1881,"2026-05-13 11:46:00","Chick N' Matah Rice",1,92000,QRIS
DOM-VAR-202605-1882,"2026-05-13 19:16:00","Spaghetti Bolognese",1,84000,QRIS
DOM-VAR-202605-1882,"2026-05-13 19:16:00","Mr. P! Nuts",3,306000,QRIS
DOM-VAR-202605-1883,"2026-05-01 15:13:00","Bang Nana Yoghurt",3,312000,CASH
DOM-VAR-202605-1883,"2026-05-01 15:13:00","Spaghetti Bolognese",3,252000,CASH
DOM-VAR-202605-1884,"2026-05-23 16:32:00","Kopi Latte",3,198000,DEBIT
DOM-VAR-202605-1884,"2026-05-23 16:32:00","Lychee Tea",2,132000,DEBIT
DOM-VAR-202605-1885,"2026-05-21 21:42:00",Chocolate,3,216000,CASH
DOM-VAR-202605-1886,"2026-05-26 21:05:00","Beef Aglio Olio",3,252000,QRIS
DOM-VAR-202605-1887,"2026-05-01 13:20:00","Berry Berry Good!",2,200000,DEBIT
DOM-VAR-202605-1887,"2026-05-01 13:20:00","Berry Berry Good!",2,200000,DEBIT
DOM-VAR-202605-1888,"2026-05-01 16:47:00","Espresso On The Rock",3,198000,QRIS
DOM-VAR-202605-1888,"2026-05-01 16:47:00","Sub's Choice",2,184000,QRIS
DOM-VAR-202606-1889,"2026-06-06 21:52:00","Mayo Karaage Rice",1,40000,CASH
DOM-VAR-202606-1890,"2026-06-05 10:57:00",Lotus,2,77000,DEBIT
DOM-VAR-202606-1890,"2026-06-05 10:57:00","Red Velvet",2,57000,DEBIT
DOM-VAR-202606-1891,"2026-06-21 10:05:00","Matcha Green Tea",3,115500,DEBIT
DOM-VAR-202606-1891,"2026-06-21 10:05:00","Cheese Croquette Balls",2,51000,DEBIT
DOM-VAR-202606-1892,"2026-06-06 12:37:00","Tropical Punch",3,95000,DEBIT
DOM-VAR-202606-1892,"2026-06-06 12:37:00","Roti Bakar",1,20000,DEBIT
DOM-VAR-202606-1893,"2026-06-07 16:39:00","Candy Cane",1,39500,QRIS
DOM-VAR-202606-1894,"2026-06-06 10:52:00","Caramel Latte",1,32500,CASH
DOM-VAR-202606-1894,"2026-06-06 10:52:00","Matcha Green Tea",3,115500,CASH
DOM-VAR-202606-1895,"2026-06-17 14:10:00","Spaghetti Carbonara",1,35500,CASH
DOM-VAR-202606-1895,"2026-06-17 14:10:00","Lemon Tea",2,51000,CASH
DOM-VAR-202606-1896,"2026-06-03 18:49:00","Oriental Fried Rice",2,65000,DEBIT
DOM-VAR-202606-1896,"2026-06-03 18:49:00","Candy Cane",2,78500,DEBIT
DOM-VAR-202606-1897,"2026-06-25 11:19:00","Candy Cane",3,118000,QRIS
DOM-VAR-202606-1897,"2026-06-25 11:19:00","Salted Caramel Macchiato",1,37000,QRIS
DOM-VAR-202606-1898,"2026-06-25 13:14:00","Scottish Latte",2,65000,DEBIT
DOM-VAR-202606-1899,"2026-06-03 15:01:00","Sub's Choice",1,35500,DEBIT
DOM-VAR-202606-1899,"2026-06-03 15:01:00",Muppet,2,77000,DEBIT
DOM-VAR-202606-1900,"2026-06-08 18:50:00","Cheese Croquette Balls",3,76500,DEBIT
DOM-VAR-202606-1901,"2026-06-05 20:06:00","Bang Nana Yoghurt",2,80000,DEBIT
DOM-VAR-202606-1902,"2026-06-08 10:28:00","Roti Bakar",2,40000,QRIS
DOM-VAR-202606-1902,"2026-06-08 10:28:00","Mr. P! Nuts",3,118000,QRIS
DOM-VAR-202606-1903,"2026-06-06 11:51:00","Scottish Latte",1,32500,CASH
DOM-VAR-202606-1903,"2026-06-06 11:51:00","Chick N' Matah Rice",2,71000,CASH
DOM-VAR-202606-1904,"2026-06-09 10:21:00","Sub's Choice",2,71000,CASH
DOM-VAR-202606-1904,"2026-06-09 10:21:00","Chick N' Matah Rice",1,35500,CASH
DOM-VAR-202606-1905,"2026-06-10 09:53:00","Beef Aglio Olio",3,97000,CASH
DOM-VAR-202606-1906,"2026-06-17 14:31:00","Kampoeng Fried Rice",3,97000,QRIS
DOM-VAR-202606-1907,"2026-06-16 09:26:00","Espresso On The Rock",1,25500,DEBIT
DOM-VAR-202606-1907,"2026-06-16 09:26:00","Lychee Tea",2,51000,DEBIT
DOM-VAR-202606-1908,"2026-06-14 21:25:00","Lychee Tea",1,25500,CASH
DOM-VAR-202606-1909,"2026-06-02 12:27:00","Beef Aglio Olio",1,32500,CASH
DOM-VAR-202606-1910,"2026-06-14 10:25:00","Scottish Latte",1,32500,DEBIT
DOM-VAR-202606-1911,"2026-06-16 09:07:00","Kopi Latte",3,76500,CASH
